Employee_ID,Job_Role,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Access_to_Mental_Health_Resources,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality
EMP4096,HR,49,0,1,Low,Yes,Satisfied,3,None,Average
EMP4097,Data Scientist,49,12,2,Medium,No,Unsatisfied,4,None,Good
EMP4098,Marketing,57,12,5,High,No,Unsatisfied,2,None,Poor
EMP4099,Data Scientist,21,5,4,Low,Yes,Neutral,4,None,Average
EMP4100,Project Manager,52,6,3,High,No,Satisfied,4,Daily,Average
EMP4101,Data Scientist,40,9,1,High,No,Neutral,5,Weekly,Average
EMP4102,Designer,46,15,1,High,No,Satisfied,3,Weekly,Good
EMP4103,Software Engineer,48,8,2,High,Yes,Satisfied,4,None,Poor
EMP4104,Marketing,47,12,2,Medium,Yes,Satisfied,5,None,Average
EMP4105,HR,48,0,4,Medium,No,Unsatisfied,2,None,Poor
EMP4106,Data Scientist,51,0,2,Low,No,Neutral,5,Daily,Good
EMP4107,Marketing,21,4,3,Medium,Yes,Neutral,5,Daily,Average
EMP4108,Sales,60,6,2,Low,Yes,Neutral,4,Daily,Poor
EMP4109,Designer,27,11,3,Low,Yes,Neutral,2,Daily,Average
EMP4110,Sales,51,8,4,Medium,Yes,Unsatisfied,4,Weekly,Good
EMP4111,Data Scientist,29,9,1,High,Yes,Unsatisfied,5,None,Average
EMP4112,Data Scientist,39,7,4,Medium,Yes,Neutral,5,Weekly,Poor
EMP4113,Sales,53,11,2,High,No,Satisfied,4,Daily,Poor
EMP4114,Marketing,27,12,4,Low,No,Unsatisfied,3,Daily,Good
EMP4115,Sales,46,2,5,High,No,Neutral,2,Daily,Average
EMP4116,Software Engineer,42,5,1,Low,No,Satisfied,1,None,Good
EMP4117,Marketing,51,6,1,Low,Yes,Neutral,5,Weekly,Average
EMP4118,HR,22,3,2,Medium,No,Unsatisfied,1,None,Average
EMP4119,Marketing,40,13,3,High,No,Unsatisfied,5,None,Poor
EMP4120,HR,35,6,1,High,Yes,Neutral,4,Weekly,Poor
EMP4121,Project Manager,33,9,3,High,No,Unsatisfied,3,Daily,Average
EMP4122,HR,45,15,4,High,Yes,Neutral,2,Daily,Average
EMP4123,HR,37,3,1,Medium,No,Neutral,1,Weekly,Average
EMP4124,Sales,41,6,1,Medium,No,Satisfied,3,Daily,Good
EMP4125,Designer,52,13,2,Medium,No,Unsatisfied,1,Daily,Good
EMP4126,HR,54,4,5,Low,No,Unsatisfied,3,Weekly,Poor
EMP4127,Designer,52,15,5,Low,Yes,Unsatisfied,2,Daily,Average
EMP4128,Software Engineer,32,8,3,High,No,Unsatisfied,4,None,Average
EMP4129,Designer,44,13,1,High,No,Satisfied,3,Weekly,Average
EMP4130,HR,57,12,4,Medium,No,Neutral,2,Weekly,Good
EMP4131,Sales,43,10,2,High,Yes,Neutral,3,Daily,Poor
EMP4132,Designer,54,13,5,High,Yes,Satisfied,5,None,Average
EMP4133,Data Scientist,43,2,4,High,No,Neutral,2,Weekly,Average
EMP4134,Project Manager,32,6,3,High,Yes,Satisfied,2,None,Average
EMP4135,Sales,58,8,4,High,Yes,Neutral,3,None,Average
EMP4136,HR,45,1,1,Medium,No,Neutral,1,None,Poor
EMP4137,Designer,49,14,2,Low,Yes,Unsatisfied,2,None,Good
EMP4138,Project Manager,26,6,2,Medium,Yes,Satisfied,5,Weekly,Poor
EMP4139,Designer,39,3,5,High,No,Satisfied,1,Daily,Good
EMP4140,HR,28,4,2,Low,Yes,Satisfied,1,Weekly,Poor
EMP4141,Marketing,53,2,2,Medium,Yes,Unsatisfied,5,Weekly,Good
EMP4142,Software Engineer,22,5,3,Low,Yes,Neutral,4,Weekly,Good
EMP4143,Project Manager,57,14,3,High,Yes,Unsatisfied,2,Weekly,Good
EMP4144,Sales,57,8,3,Medium,No,Satisfied,3,Daily,Good
EMP4145,HR,59,0,2,Low,Yes,Unsatisfied,5,Daily,Good
EMP4146,Data Scientist,32,3,4,Low,No,Unsatisfied,1,Weekly,Average
EMP4147,Data Scientist,54,3,1,High,Yes,Satisfied,2,Daily,Average
EMP4148,Software Engineer,59,4,3,Low,No,Unsatisfied,2,None,Poor
EMP4149,Data Scientist,20,4,4,Low,Yes,Unsatisfied,1,None,Average
EMP4150,HR,52,2,2,High,No,Unsatisfied,5,Weekly,Poor
EMP4151,Data Scientist,33,10,3,High,No,Unsatisfied,1,None,Average
EMP4152,Sales,34,4,5,Medium,Yes,Satisfied,5,Weekly,Good
EMP4153,Sales,30,8,3,Medium,No,Satisfied,4,Weekly,Poor
EMP4154,Project Manager,22,8,3,Low,No,Unsatisfied,5,Weekly,Poor
EMP4155,Marketing,25,14,5,Low,No,Unsatisfied,4,Daily,Average
EMP4156,Project Manager,60,9,3,Low,No,Satisfied,3,None,Good
EMP4157,Marketing,33,13,4,Medium,No,Unsatisfied,3,Weekly,Poor
EMP4158,HR,51,15,1,Medium,Yes,Unsatisfied,5,None,Average
EMP4159,HR,60,11,1,Low,No,Satisfied,5,None,Average
EMP4160,Marketing,45,2,3,Medium,Yes,Unsatisfied,2,None,Average
EMP4161,Designer,55,9,5,Low,No,Satisfied,5,Weekly,Poor
EMP4162,HR,22,4,3,Medium,No,Unsatisfied,1,None,Poor
EMP4163,Software Engineer,48,3,3,Low,No,Unsatisfied,3,None,Good
EMP4164,HR,60,13,5,Low,Yes,Neutral,2,Daily,Poor
EMP4165,Data Scientist,23,3,2,High,No,Unsatisfied,3,Weekly,Good
EMP4166,HR,44,10,5,Medium,No,Satisfied,2,Weekly,Good
EMP4167,Sales,51,5,4,Medium,Yes,Satisfied,2,Weekly,Good
EMP4168,Sales,24,3,3,Low,No,Unsatisfied,1,Weekly,Average
EMP4169,Data Scientist,41,9,5,High,Yes,Unsatisfied,3,Daily,Average
EMP4170,Designer,20,10,2,High,Yes,Neutral,4,Weekly,Poor
EMP4171,Sales,44,0,2,Low,Yes,Satisfied,3,Weekly,Good
EMP4172,Sales,37,10,5,Medium,Yes,Unsatisfied,2,None,Good
EMP4173,HR,48,6,5,Low,No,Neutral,4,Daily,Poor
EMP4174,Data Scientist,42,15,1,Medium,Yes,Unsatisfied,4,None,Average
EMP4175,HR,57,10,4,Low,Yes,Unsatisfied,3,Daily,Poor
EMP4176,HR,39,4,5,Low,Yes,Satisfied,1,Weekly,Poor
EMP4177,Software Engineer,34,14,1,Low,Yes,Unsatisfied,4,Weekly,Good
EMP4178,HR,22,4,3,High,No,Unsatisfied,5,None,Average
EMP4179,Sales,29,5,5,Low,No,Unsatisfied,5,Daily,Average
EMP4180,Software Engineer,59,3,3,High,No,Neutral,2,Daily,Average
EMP4181,Project Manager,49,3,5,High,Yes,Unsatisfied,3,None,Poor
EMP4182,Project Manager,58,8,4,Medium,No,Satisfied,3,None,Poor
EMP4183,Designer,32,10,3,Low,No,Unsatisfied,5,Daily,Good
EMP4184,Sales,49,14,5,High,Yes,Unsatisfied,4,None,Good
EMP4185,Software Engineer,20,0,2,High,No,Neutral,1,Weekly,Good
EMP4186,HR,39,14,5,High,No,Neutral,2,Weekly,Good
EMP4187,Data Scientist,37,11,4,High,Yes,Satisfied,3,Weekly,Average
EMP4188,Marketing,23,10,3,High,No,Unsatisfied,1,None,Good
EMP4189,Software Engineer,40,13,1,Medium,Yes,Unsatisfied,1,None,Poor
EMP4190,Data Scientist,31,14,1,Low,No,Neutral,1,None,Poor
EMP4191,Software Engineer,52,13,5,High,No,Neutral,3,Weekly,Good
EMP4192,Project Manager,23,2,3,High,Yes,Unsatisfied,1,Weekly,Average
EMP4193,Data Scientist,34,11,1,Medium,No,Satisfied,3,Weekly,Poor
EMP4194,Data Scientist,35,15,3,Medium,Yes,Unsatisfied,3,Daily,Good
EMP4195,Designer,22,0,3,High,Yes,Unsatisfied,4,Weekly,Good
EMP4196,Sales,29,14,1,Low,No,Satisfied,2,None,Poor
EMP4197,Software Engineer,60,4,4,Low,Yes,Unsatisfied,3,None,Average
EMP4198,Sales,60,12,5,Low,No,Satisfied,3,Daily,Poor
EMP4199,Data Scientist,49,0,4,Low,No,Unsatisfied,1,Weekly,Average
EMP4200,Designer,41,10,2,Medium,Yes,Satisfied,5,Weekly,Average
EMP4201,HR,30,0,2,Medium,No,Neutral,2,None,Poor
EMP4202,Marketing,56,3,2,Low,No,Satisfied,1,Daily,Good
EMP4203,Software Engineer,24,13,3,High,No,Unsatisfied,5,Weekly,Average
EMP4204,Software Engineer,41,8,4,Low,No,Unsatisfied,4,None,Average
EMP4205,Software Engineer,55,1,5,Medium,No,Unsatisfied,2,None,Average
EMP4206,Marketing,35,9,3,High,No,Neutral,2,None,Good
EMP4207,HR,42,1,1,Low,Yes,Satisfied,4,Weekly,Poor
EMP4208,Designer,24,9,2,Medium,No,Satisfied,1,Daily,Good
EMP4209,Project Manager,30,8,1,High,Yes,Neutral,3,Weekly,Good
EMP4210,Data Scientist,49,0,5,Medium,No,Satisfied,2,None,Poor
EMP4211,Designer,58,4,2,Low,No,Unsatisfied,5,Weekly,Poor
EMP4212,Project Manager,43,14,5,High,Yes,Unsatisfied,4,None,Good
EMP4213,Designer,43,8,2,Low,Yes,Unsatisfied,1,None,Poor
EMP4214,Designer,21,0,2,Low,No,Satisfied,4,Daily,Good
EMP4215,Sales,59,1,5,Low,No,Neutral,3,None,Good
EMP4216,Data Scientist,50,14,2,High,Yes,Unsatisfied,2,Weekly,Good
EMP4217,Designer,46,9,1,Low,No,Unsatisfied,5,None,Poor
EMP4218,Software Engineer,34,2,4,Medium,No,Neutral,3,Daily,Poor
EMP4219,Designer,36,14,2,Medium,Yes,Unsatisfied,3,None,Good
EMP4220,Designer,39,10,1,High,No,Satisfied,1,Daily,Good
EMP4221,HR,59,15,4,Low,No,Unsatisfied,3,None,Poor
EMP4222,Software Engineer,50,12,4,Low,Yes,Unsatisfied,2,Daily,Poor
EMP4223,Software Engineer,40,6,4,Medium,No,Satisfied,5,Daily,Poor
EMP4224,HR,49,7,1,High,Yes,Unsatisfied,5,Daily,Poor
EMP4225,Sales,44,8,5,Low,No,Satisfied,3,None,Poor
EMP4226,Project Manager,27,7,3,Low,Yes,Neutral,4,None,Good
EMP4227,Marketing,28,13,2,Medium,No,Neutral,4,None,Average
EMP4228,Designer,36,5,3,High,No,Neutral,4,Weekly,Poor
EMP4229,HR,35,8,4,Medium,Yes,Satisfied,4,Daily,Poor
EMP4230,HR,36,7,4,High,Yes,Unsatisfied,2,None,Good
EMP4231,Sales,34,8,2,Medium,No,Unsatisfied,2,Weekly,Good
EMP4232,HR,52,3,3,Medium,Yes,Neutral,3,Weekly,Good
EMP4233,Software Engineer,21,5,2,Medium,No,Unsatisfied,2,None,Good
EMP4234,Data Scientist,55,8,1,Medium,No,Unsatisfied,4,Weekly,Good
EMP4235,Sales,43,11,2,Low,No,Satisfied,4,Weekly,Poor
EMP4236,Designer,52,15,1,Medium,No,Neutral,1,Weekly,Good
EMP4237,HR,37,2,2,Medium,Yes,Satisfied,1,Daily,Poor
EMP4238,Designer,43,2,3,High,No,Neutral,1,Weekly,Average
EMP4239,Marketing,57,11,2,Low,Yes,Unsatisfied,2,Weekly,Good
EMP4240,Marketing,39,13,4,Low,Yes,Unsatisfied,2,Weekly,Good
EMP4241,Sales,21,13,3,Medium,No,Unsatisfied,5,Daily,Good
EMP4242,Project Manager,26,5,2,Low,Yes,Satisfied,2,None,Good
EMP4243,Sales,51,13,2,High,Yes,Satisfied,2,Weekly,Good
EMP4244,Project Manager,55,9,2,Low,No,Satisfied,2,Daily,Average
EMP4245,Designer,47,11,3,Low,Yes,Unsatisfied,4,None,Average
EMP4246,Project Manager,57,15,4,Low,No,Satisfied,4,Weekly,Poor
EMP4247,Sales,37,1,4,High,Yes,Neutral,3,Weekly,Average
EMP4248,Sales,36,10,1,Medium,No,Satisfied,3,Daily,Good
EMP4249,Project Manager,36,14,2,High,Yes,Satisfied,5,None,Poor
EMP4250,Software Engineer,28,5,3,Medium,Yes,Unsatisfied,5,None,Average
EMP4251,Data Scientist,23,5,1,Medium,Yes,Satisfied,4,Daily,Average
EMP4252,Designer,25,12,3,High,No,Neutral,1,None,Average
EMP4253,Designer,28,10,5,Medium,No,Neutral,2,Daily,Average
EMP4254,HR,39,8,1,High,No,Unsatisfied,2,Weekly,Poor
EMP4255,Designer,44,2,3,Low,No,Satisfied,4,Weekly,Good
EMP4256,Designer,22,0,5,Medium,Yes,Satisfied,5,None,Average
EMP4257,Data Scientist,46,5,5,Medium,Yes,Satisfied,2,Weekly,Poor
EMP4258,Sales,30,13,5,Low,Yes,Neutral,5,None,Average
EMP4259,Designer,42,5,3,Low,No,Satisfied,2,Weekly,Average
EMP4260,Data Scientist,31,3,4,Medium,Yes,Unsatisfied,4,Weekly,Good
EMP4261,Designer,44,3,2,Low,Yes,Unsatisfied,1,Weekly,Poor
EMP4262,HR,53,1,3,Medium,Yes,Unsatisfied,2,Weekly,Poor
EMP4263,Data Scientist,47,9,4,Low,No,Satisfied,2,None,Average
EMP4264,Marketing,31,14,5,Medium,No,Unsatisfied,3,None,Average
EMP4265,Project Manager,50,14,4,Low,No,Satisfied,4,Weekly,Good
EMP4266,Project Manager,55,2,1,Medium,Yes,Neutral,5,Weekly,Good
EMP4267,Sales,37,11,1,High,Yes,Unsatisfied,1,Weekly,Good
EMP4268,HR,57,5,2,Medium,Yes,Satisfied,5,Daily,Average
EMP4269,Project Manager,27,14,4,Low,No,Neutral,2,Daily,Good
EMP4270,Data Scientist,43,11,2,Medium,Yes,Neutral,5,Daily,Poor
EMP4271,Software Engineer,28,5,5,Low,No,Satisfied,3,Daily,Poor
EMP4272,Marketing,46,11,4,High,No,Unsatisfied,2,Daily,Poor
EMP4273,Project Manager,36,10,2,High,No,Satisfied,2,None,Good
EMP4274,Sales,48,10,1,Medium,No,Neutral,4,None,Poor
EMP4275,Software Engineer,36,12,1,Low,Yes,Satisfied,1,Daily,Poor
EMP4276,Software Engineer,56,0,5,Low,No,Unsatisfied,4,Weekly,Poor
EMP4277,HR,51,0,2,Low,No,Satisfied,5,Daily,Good
EMP4278,Designer,29,7,2,High,No,Satisfied,4,Daily,Average
EMP4279,Marketing,56,14,1,High,Yes,Satisfied,3,None,Average
EMP4280,Sales,31,4,2,Medium,No,Unsatisfied,1,Daily,Average
EMP4281,Project Manager,38,8,3,High,Yes,Neutral,2,None,Poor
EMP4282,Designer,32,4,4,High,No,Unsatisfied,1,Daily,Average
EMP4283,Designer,35,3,2,Low,Yes,Unsatisfied,1,Daily,Good
EMP4284,Sales,56,10,4,Medium,No,Unsatisfied,4,Daily,Poor
EMP4285,Sales,60,11,3,Medium,Yes,Neutral,2,Weekly,Good
EMP4286,Software Engineer,44,15,5,Low,Yes,Satisfied,3,Weekly,Average
EMP4287,Marketing,30,4,4,Medium,Yes,Unsatisfied,2,Weekly,Poor
EMP4288,Marketing,38,1,2,High,Yes,Satisfied,2,Weekly,Poor
EMP4289,HR,35,5,5,Low,Yes,Unsatisfied,2,Weekly,Good
EMP4290,Software Engineer,60,9,3,High,Yes,Neutral,4,None,Poor
EMP4291,Project Manager,59,6,5,Low,No,Neutral,1,Weekly,Average
EMP4292,Designer,24,3,3,Medium,Yes,Neutral,1,Weekly,Good
EMP4293,Designer,26,10,3,Medium,Yes,Satisfied,4,None,Poor
EMP4294,Sales,58,9,3,High,Yes,Unsatisfied,2,Weekly,Poor
EMP4295,Marketing,32,5,3,Medium,Yes,Neutral,2,None,Poor
EMP4296,Designer,21,0,4,Medium,No,Unsatisfied,4,None,Average
EMP4297,HR,39,10,1,Low,Yes,Unsatisfied,1,Daily,Good
EMP4298,Sales,53,3,3,High,Yes,Satisfied,3,Weekly,Poor
EMP4299,Software Engineer,20,3,4,Medium,Yes,Unsatisfied,3,None,Poor
EMP4300,Marketing,39,12,1,Low,Yes,Satisfied,4,Daily,Poor
EMP4301,Sales,46,3,1,High,No,Unsatisfied,2,Weekly,Good
EMP4302,Data Scientist,28,13,4,Low,Yes,Unsatisfied,1,None,Poor
EMP4303,Project Manager,44,10,1,High,No,Satisfied,3,Weekly,Average
EMP4304,Project Manager,32,7,2,Low,Yes,Neutral,2,None,Poor
EMP4305,Marketing,54,4,5,Medium,No,Unsatisfied,2,Daily,Average
EMP4306,Marketing,36,8,1,Medium,Yes,Unsatisfied,3,None,Average
EMP4307,Data Scientist,52,9,1,High,No,Satisfied,1,Daily,Good
EMP4308,Data Scientist,26,6,4,High,No,Neutral,3,Daily,Poor
EMP4309,Project Manager,36,0,3,Medium,Yes,Satisfied,4,None,Average
EMP4310,Designer,27,15,4,Medium,No,Unsatisfied,4,Daily,Good
EMP4311,Sales,56,11,1,High,Yes,Neutral,5,Daily,Average
EMP4312,HR,53,10,1,Low,Yes,Neutral,1,Weekly,Average
EMP4313,Software Engineer,35,8,2,High,No,Unsatisfied,4,None,Good
EMP4314,Software Engineer,57,3,5,High,No,Unsatisfied,1,Weekly,Good
EMP4315,Designer,36,10,1,High,No,Unsatisfied,2,Weekly,Poor
EMP4316,Sales,47,0,3,High,Yes,Neutral,4,None,Poor
EMP4317,Designer,36,8,5,Low,No,Satisfied,1,Daily,Poor
EMP4318,Sales,55,14,2,High,Yes,Unsatisfied,2,None,Average
EMP4319,Designer,27,9,1,Low,Yes,Satisfied,1,Weekly,Poor
EMP4320,Sales,24,14,5,Low,Yes,Unsatisfied,5,None,Poor
EMP4321,Sales,29,2,5,Medium,Yes,Satisfied,3,Daily,Poor
EMP4322,Data Scientist,37,10,4,High,No,Satisfied,3,None,Poor
EMP4323,HR,53,7,1,High,No,Satisfied,1,None,Average
EMP4324,Designer,60,14,3,Medium,Yes,Satisfied,1,Daily,Poor
EMP4325,Sales,37,2,2,Low,Yes,Satisfied,2,Weekly,Good
EMP4326,Data Scientist,27,14,5,Low,No,Satisfied,5,Weekly,Good
EMP4327,Sales,55,0,1,High,No,Neutral,2,Weekly,Good
EMP4328,Project Manager,20,11,4,High,No,Neutral,3,None,Average
EMP4329,Project Manager,37,8,3,Medium,No,Unsatisfied,3,Daily,Good
EMP4330,Marketing,54,11,5,Medium,Yes,Neutral,3,Daily,Good
EMP4331,Project Manager,38,9,5,Medium,No,Unsatisfied,4,Daily,Poor
EMP4332,Marketing,48,6,3,Medium,Yes,Unsatisfied,2,Daily,Good
EMP4333,Marketing,43,9,5,Low,No,Unsatisfied,3,Weekly,Average
EMP4334,Project Manager,29,0,4,Low,Yes,Satisfied,4,Daily,Average
EMP4335,Sales,40,9,1,High,No,Neutral,5,Weekly,Poor
EMP4336,Data Scientist,33,1,2,Medium,Yes,Unsatisfied,2,None,Poor
EMP4337,Data Scientist,53,15,2,Low,Yes,Satisfied,5,None,Average
EMP4338,Sales,54,15,2,High,No,Unsatisfied,3,None,Poor
EMP4339,Marketing,44,0,1,High,Yes,Neutral,2,Daily,Good
EMP4340,Project Manager,41,4,1,High,Yes,Neutral,2,Daily,Poor
EMP4341,Marketing,25,12,1,Low,No,Neutral,4,None,Average
EMP4342,Project Manager,21,15,4,Low,Yes,Unsatisfied,5,None,Good
EMP4343,Designer,53,11,4,Medium,No,Unsatisfied,1,Daily,Good
EMP4344,Sales,41,0,1,High,Yes,Neutral,1,Weekly,Good
EMP4345,Sales,41,0,1,Medium,No,Unsatisfied,3,None,Average
EMP4346,HR,42,15,1,Medium,Yes,Satisfied,3,None,Good
EMP4347,Project Manager,23,14,2,Low,Yes,Unsatisfied,2,Daily,Poor
EMP4348,Sales,41,8,5,Medium,No,Neutral,1,Daily,Average
EMP4349,Data Scientist,52,0,2,High,Yes,Neutral,3,Daily,Average
EMP4350,Data Scientist,26,9,5,High,Yes,Neutral,3,Weekly,Poor
EMP4351,Sales,20,5,2,Low,No,Unsatisfied,2,None,Poor
EMP4352,Marketing,21,0,5,Low,No,Unsatisfied,3,Weekly,Poor
EMP4353,Designer,24,5,1,Medium,No,Satisfied,3,Weekly,Good
EMP4354,Designer,58,4,3,High,Yes,Unsatisfied,2,Daily,Average
EMP4355,Project Manager,29,12,4,Medium,No,Satisfied,4,Weekly,Average
EMP4356,Software Engineer,55,0,3,Medium,Yes,Unsatisfied,4,Weekly,Average
EMP4357,Data Scientist,32,7,3,Medium,Yes,Neutral,4,Daily,Good
EMP4358,Project Manager,29,3,4,Low,No,Neutral,5,None,Good
EMP4359,Sales,58,4,2,Low,Yes,Neutral,3,None,Good
EMP4360,Software Engineer,23,10,3,High,Yes,Satisfied,3,None,Poor
EMP4361,Project Manager,20,2,4,High,Yes,Unsatisfied,1,Weekly,Poor
EMP4362,Marketing,50,11,1,High,Yes,Neutral,5,Daily,Good
EMP4363,Designer,29,7,4,High,No,Satisfied,4,Daily,Good
EMP4364,Sales,60,1,1,High,No,Unsatisfied,2,Weekly,Average
EMP4365,Software Engineer,41,3,3,Medium,No,Unsatisfied,2,Daily,Poor
EMP4366,Marketing,28,13,1,Low,No,Unsatisfied,2,Weekly,Poor
EMP4367,Sales,53,0,3,Low,No,Neutral,2,Daily,Poor
EMP4368,Software Engineer,56,13,2,High,No,Neutral,1,None,Average
EMP4369,Marketing,55,1,3,Medium,Yes,Unsatisfied,5,Daily,Poor
EMP4370,Project Manager,33,5,4,High,No,Satisfied,3,Daily,Poor
EMP4371,Designer,47,7,3,Low,No,Neutral,1,None,Poor
EMP4372,Designer,33,1,2,Low,No,Neutral,5,Weekly,Average
EMP4373,Marketing,44,3,2,High,Yes,Satisfied,3,None,Average
EMP4374,HR,56,13,1,Medium,No,Unsatisfied,4,Daily,Good
EMP4375,Designer,59,6,3,Low,No,Unsatisfied,1,Daily,Average
EMP4376,Data Scientist,39,2,1,Low,No,Satisfied,4,None,Good
EMP4377,Project Manager,37,6,1,Low,Yes,Unsatisfied,5,None,Good
EMP4378,Software Engineer,60,3,5,Low,No,Satisfied,2,None,Good
EMP4379,HR,51,6,5,High,Yes,Neutral,2,Weekly,Average
EMP4380,Marketing,26,11,5,Low,Yes,Neutral,1,Daily,Good
EMP4381,Marketing,46,2,3,Medium,Yes,Neutral,1,None,Poor
EMP4382,HR,33,10,4,High,No,Unsatisfied,1,Daily,Average
EMP4383,Project Manager,23,8,5,Low,No,Neutral,2,Weekly,Average
EMP4384,Project Manager,21,6,3,Medium,Yes,Unsatisfied,4,None,Poor
EMP4385,Software Engineer,39,1,3,Low,No,Neutral,3,None,Average
EMP4386,Data Scientist,26,11,3,Low,Yes,Satisfied,3,Daily,Good
EMP4387,Marketing,58,3,5,Medium,No,Unsatisfied,3,None,Good
EMP4388,Project Manager,48,11,4,High,Yes,Neutral,5,Weekly,Good
EMP4389,Data Scientist,33,6,3,High,Yes,Neutral,3,Daily,Good
EMP4390,HR,25,12,4,Medium,No,Neutral,4,Daily,Good
EMP4391,Sales,48,13,3,Medium,No,Unsatisfied,3,None,Poor
EMP4392,HR,53,3,1,High,No,Neutral,2,Daily,Poor
EMP4393,Project Manager,60,3,5,High,No,Unsatisfied,2,Weekly,Poor
EMP4394,Software Engineer,50,8,4,Medium,No,Unsatisfied,4,None,Good
EMP4395,Data Scientist,21,11,5,High,Yes,Neutral,3,None,Good
EMP4396,HR,43,9,4,Medium,Yes,Satisfied,1,Daily,Average
EMP4397,Sales,31,8,3,Medium,Yes,Neutral,1,None,Good
EMP4398,HR,58,5,4,High,Yes,Satisfied,3,None,Poor
EMP4399,Designer,21,8,5,High,No,Unsatisfied,4,Daily,Good
EMP4400,Software Engineer,60,7,1,High,Yes,Unsatisfied,5,Weekly,Average
EMP4401,Designer,30,15,4,Low,Yes,Satisfied,5,Daily,Good
EMP4402,Project Manager,30,4,4,High,No,Satisfied,4,Weekly,Poor
EMP4403,HR,49,12,1,High,Yes,Neutral,5,None,Poor
EMP4404,Project Manager,33,12,4,Low,No,Neutral,3,None,Average
EMP4405,Data Scientist,56,5,3,High,No,Unsatisfied,3,None,Good
EMP4406,Project Manager,46,14,3,Medium,Yes,Satisfied,4,Weekly,Good
EMP4407,Designer,28,6,4,High,No,Satisfied,3,Weekly,Good
EMP4408,Designer,25,7,3,Low,No,Unsatisfied,3,None,Poor
EMP4409,Project Manager,57,11,4,Medium,No,Neutral,3,Weekly,Poor
EMP4410,Project Manager,52,2,1,High,No,Neutral,1,Daily,Poor
EMP4411,Software Engineer,34,15,5,Medium,Yes,Neutral,4,Daily,Good
EMP4412,HR,56,9,4,High,No,Satisfied,3,None,Good
EMP4413,Project Manager,25,11,4,Medium,Yes,Unsatisfied,2,Daily,Poor
EMP4414,Designer,43,1,3,High,Yes,Unsatisfied,4,Daily,Average
EMP4415,Data Scientist,30,4,5,High,No,Satisfied,2,Weekly,Poor
EMP4416,Project Manager,40,4,5,High,Yes,Satisfied,1,None,Average
EMP4417,Software Engineer,20,10,5,Low,No,Satisfied,4,None,Average
EMP4418,Software Engineer,50,15,5,High,Yes,Neutral,3,Daily,Average
EMP4419,Software Engineer,57,2,3,High,Yes,Unsatisfied,1,Weekly,Good
EMP4420,Designer,48,10,4,Low,Yes,Neutral,5,Daily,Poor
EMP4421,Software Engineer,28,10,2,Medium,No,Satisfied,3,None,Average
EMP4422,Data Scientist,29,12,2,Medium,Yes,Neutral,1,Weekly,Good
EMP4423,Sales,47,2,5,Low,Yes,Neutral,2,Daily,Poor
EMP4424,Marketing,45,5,5,High,No,Satisfied,2,Weekly,Average
EMP4425,Software Engineer,26,9,2,High,No,Neutral,2,Daily,Good
EMP4426,Software Engineer,30,4,2,Low,No,Satisfied,2,None,Good
EMP4427,Marketing,51,7,2,High,No,Unsatisfied,3,Daily,Average
EMP4428,Data Scientist,43,8,3,Medium,Yes,Satisfied,2,Daily,Average
EMP4429,Marketing,28,4,1,High,Yes,Neutral,5,None,Good
EMP4430,Project Manager,51,7,1,High,Yes,Unsatisfied,1,None,Good
EMP4431,Designer,44,11,4,High,No,Unsatisfied,5,Daily,Poor
EMP4432,Project Manager,27,0,1,High,Yes,Satisfied,3,Weekly,Poor
EMP4433,Sales,56,12,1,High,Yes,Satisfied,3,Daily,Average
EMP4434,Data Scientist,56,4,4,Low,Yes,Satisfied,2,Weekly,Good
EMP4435,Marketing,40,6,3,High,No,Satisfied,4,Weekly,Good
EMP4436,Software Engineer,22,6,5,Low,No,Satisfied,2,None,Poor
EMP4437,Marketing,22,14,1,High,No,Neutral,4,Daily,Good
EMP4438,Sales,60,8,2,High,No,Satisfied,1,Weekly,Average
EMP4439,Software Engineer,45,1,1,Medium,No,Satisfied,2,Daily,Poor
EMP4440,Project Manager,45,5,1,High,Yes,Neutral,4,None,Average
EMP4441,Designer,37,15,2,Low,No,Neutral,4,Daily,Good
EMP4442,Software Engineer,56,9,3,Low,Yes,Unsatisfied,3,None,Good
EMP4443,Project Manager,26,15,1,Low,No,Satisfied,2,Weekly,Average
EMP4444,Data Scientist,53,4,2,Low,Yes,Unsatisfied,4,Daily,Good
EMP4445,Project Manager,23,0,4,Medium,Yes,Unsatisfied,4,Daily,Poor
EMP4446,HR,47,10,1,Medium,No,Neutral,1,Weekly,Good
EMP4447,Data Scientist,20,6,4,High,No,Unsatisfied,3,Daily,Average
EMP4448,Marketing,38,9,4,Medium,Yes,Neutral,2,Weekly,Poor
EMP4449,Data Scientist,29,1,2,Low,No,Neutral,1,None,Good
EMP4450,Marketing,39,1,1,Low,Yes,Neutral,3,Daily,Good
EMP4451,Marketing,49,7,4,Medium,No,Satisfied,3,Weekly,Poor
EMP4452,Sales,20,1,1,Low,No,Unsatisfied,4,Daily,Poor
EMP4453,Software Engineer,60,14,4,Medium,No,Unsatisfied,5,None,Good
EMP4454,HR,37,8,2,Low,Yes,Unsatisfied,4,Daily,Good
EMP4455,Designer,47,6,5,High,No,Neutral,4,Weekly,Poor
